undefined

1 atom types

1728 atoms

0.000000 100.000000 xlo xhi
0.000000 100.000000 ylo yhi
0.000000 100.000000 zlo zhi

Masses

1 32.000000 # MeOH

Atoms

646 646 1  33.552101 72.615669 59.656265
647 647 1  47.630539 39.004807 33.062725
648 648 1  30.646528 64.098122 55.102024
649 649 1  68.629204 41.700836 36.673546
650 650 1  75.074211 39.962742 32.879364
651 651 1  61.918354 36.004562 50.489021
652 652 1  40.421734 63.427536 66.676933
653 653 1  35.650997 67.882713 53.987503
654 654 1  29.837599 53.792686 55.796875
655 655 1  68.189171 44.410923 40.962929
656 656 1  43.649445 45.532547 28.478388
657 657 1  41.425205 44.014965 24.645567
658 658 1  30.643183 42.751106 39.436089
659 659 1  45.212627 29.982849 36.864735
660 660 1  45.867558 42.910404 38.069130
661 661 1  70.481400 64.938026 53.391743
662 662 1  25.986309 43.585693 36.626499
663 663 1  51.064178 50.433834 25.753485
664 664 1  39.761837 60.975620 42.321896
665 665 1  8.139183 38.045406 34.127392
666 666 1  32.391735 57.246845 69.132347
667 667 1  46.124458 57.054543 36.069927
668 668 1  37.964531 62.361797 74.022331
669 669 1  60.482323 39.360798 34.859577
670 670 1  77.775780 41.330311 47.718994
671 671 1  72.837654 54.598972 66.783005
672 672 1  60.210892 43.399296 46.765575
673 673 1  77.768402 48.682400 43.602859
674 674 1  26.015394 36.507259 40.447292
675 675 1  29.140932 46.276199 52.796509
676 676 1  71.441193 62.626720 41.586460
677 677 1  47.771687 29.504353 57.935131
678 678 1  63.928101 32.818508 38.466030
679 679 1  40.955132 76.616150 41.456757
680 680 1  23.584110 40.386650 46.135700
681 681 1  43.177536 57.590149 48.641453
682 682 1  61.581532 55.074848 57.858986
683 683 1  54.660637 46.667248 60.276474
684 684 1  47.508961 45.500854 26.084394
685 685 1  50.428448 23.721964 70.509888
686 686 1  38.286701 65.115379 36.531452
687 687 1  70.615829 53.224403 35.232719
688 688 1  48.913029 58.656696 45.214405
689 689 1  59.092537 67.650101 61.920788
690 690 1  48.635136 30.015778 65.304733
691 691 1  36.605019 49.535439 38.651356
692 692 1  57.674980 45.538025 22.708067
693 693 1  74.376236 66.386185 34.504063
694 694 1  41.894073 34.527649 71.508026
695 695 1  30.239067 53.145351 41.454483
696 696 1  40.250763 58.689796 47.908966
697 697 1  72.467148 49.404346 34.497589
698 698 1  77.070885 62.907135 42.805313
699 699 1  54.709045 44.877361 56.444668
700 700 1  58.856354 43.323338 51.253265
701 701 1  35.430584 51.019981 61.470352
702 702 1  58.782780 48.012867 56.660572
703 703 1  63.470036 61.805256 44.441437
704 704 1  61.815777 29.940424 41.203537
705 705 1  61.072334 25.221598 58.478756
706 706 1  25.914810 54.691780 55.541668
707 707 1  60.018478 29.421099 46.501270
708 708 1  20.618654 60.632591 55.168827
709 709 1  41.162937 37.833813 27.264181
710 710 1  66.341957 38.046143 51.051872
711 711 1  62.436970 35.395657 61.868122
712 712 1  73.732422 51.391582 58.969433
713 713 1  39.010147 38.512859 65.165070
714 714 1  39.098778 42.356216 52.468872
715 715 1  28.057854 63.276588 52.121254
716 716 1  69.266640 51.512878 30.335733
717 717 1  35.654602 42.344917 53.230461
718 718 1  46.384956 51.626160 26.433544
719 719 1  59.962566 49.148209 40.045143
720 720 1  55.506580 32.836143 31.833010
721 721 1  26.169245 37.321861 60.812008
722 722 1  66.355721 37.786263 64.747787
723 723 1  49.175396 49.305248 71.110481
724 724 1  30.456800 35.641727 48.634300
725 725 1  66.437843 54.712833 47.548653
726 726 1  56.729206 32.809696 35.421024
727 727 1  36.864563 58.455566 59.132763
728 728 1  76.076546 52.258446 44.542301
729 729 1  72.509109 53.759987 71.222755
730 730 1  48.906342 77.335587 54.360252
731 731 1  37.293552 61.610435 49.678173
732 732 1  61.712643 65.363655 37.602280
733 733 1  75.729782 35.164886 34.518860
734 734 1  29.608561 46.466629 67.808434
735 735 1  31.863152 38.824108 47.107174
736 736 1  59.060253 62.288952 56.371670
737 737 1  59.455761 68.269188 54.978973
738 738 1  59.300510 37.787724 48.527931
739 739 1  63.715054 53.015232 57.545067
740 740 1  56.152485 52.320480 49.611141
741 741 1  62.885792 48.965038 38.636738
742 742 1  58.135597 66.030792 50.974125
743 743 1  63.216434 25.601818 61.279339
744 744 1  45.447548 62.787666 47.695541
745 745 1  35.762466 60.888935 69.700562
746 746 1  55.739117 54.965263 44.226318
747 747 1  31.559986 52.802582 36.084206
748 748 1  69.201065 39.278374 48.796127
749 749 1  71.698776 52.519985 50.696461
750 750 1  39.069435 55.373009 72.457870
751 751 1  44.050529 48.172615 41.804634
752 752 1  27.042875 44.011929 54.252518
753 753 1  78.529984 47.429035 38.649307
754 754 1  42.282860 30.502325 59.551067
755 755 1  34.452171 56.168148 26.775816
756 756 1  47.817436 63.978168 50.394066
757 757 1  41.306896 44.619839 43.508308
758 758 1  22.390303 47.422028 58.405128
759 759 1  53.400356 76.654114 59.244488
760 760 1  55.563442 42.110424 34.575714
761 761 1  60.540932 59.756310 59.075233
762 762 1  45.443214 48.208488 50.218746
763 763 1  53.596886 48.865574 71.047493
764 764 1  41.470978 25.149141 52.152615
765 765 1  70.680489 48.032799 46.130524
766 766 1  61.052170 69.838593 33.939598
767 767 1  52.775299 67.397354 58.281204
768 768 1  53.091366 42.628738 24.871111
769 769 1  42.974560 71.083488 48.887005
770 770 1  43.340286 65.401787 40.559345
771 771 1  56.297657 42.018833 47.666462
772 772 1  29.101965 50.075851 34.278034
773 773 1  62.913425 41.846012 54.391151
774 774 1  72.307816 56.550919 73.636841
775 775 1  36.608929 44.116077 70.883774
776 776 1  32.185928 49.442680 32.988541
777 777 1  35.937061 70.294662 66.526581
778 778 1  35.288166 75.272499 55.758293
779 779 1  40.706348 59.937592 69.970528
780 780 1  69.631981 65.480591 38.510166
781 781 1  55.555443 66.683556 30.754942
782 782 1  48.962036 47.886261 38.133812
783 783 1  44.140106 28.803047 48.313065
784 784 1  67.331429 40.702374 62.408237
785 785 1  43.020599 59.224548 66.369164
786 786 1  68.569885 67.762321 67.051079
787 787 1  44.395134 58.259296 43.966709
788 788 1  41.189034 63.344269 74.989502
789 789 1  48.805981 67.081421 60.002731
790 790 1  62.375492 45.402832 58.185776
791 791 1  49.391354 24.432430 52.880749
792 792 1  79.726059 49.489822 67.139954
793 793 1  35.819366 56.750172 69.850525
794 794 1  30.230194 49.925034 49.374866
795 795 1  69.313042 72.434532 62.941124
796 796 1  54.377872 34.103554 45.547546
797 797 1  34.427353 27.128994 50.700710
798 798 1  23.382107 56.315243 35.621723
799 799 1  57.566616 35.653591 45.365925
800 800 1  76.936409 47.764881 65.751915
801 801 1  68.324501 56.254665 51.174507
802 802 1  80.206963 53.991203 39.515320
803 803 1  27.607433 45.538269 69.977615
804 804 1  46.168568 43.676155 51.833702
805 805 1  51.903267 22.136353 45.549202
806 806 1  58.928085 49.635075 32.627579
807 807 1  64.547859 67.308174 40.828857
808 808 1  25.896002 55.267437 47.233715
809 809 1  38.027420 41.748962 68.819901
810 810 1  60.881458 50.342514 24.482355
811 811 1  72.468765 59.837521 66.818222
812 812 1  57.222576 33.333755 49.883572
813 813 1  46.455147 33.861546 36.866333
814 814 1  70.503128 49.329071 38.154392
815 815 1  63.409214 38.904278 67.623734
816 816 1  31.434433 54.071770 46.239986
817 817 1  55.465061 28.730089 67.282738
818 818 1  47.835785 62.864086 31.049212
819 819 1  64.969254 4.753068 8.965550
820 820 1  50.760464 30.975342 45.599110
821 821 1  62.472458 36.008736 57.602741
822 822 1  69.551437 36.020218 55.219574
823 823 1  54.135151 65.829605 62.528320
824 824 1  67.796852 37.588665 46.326431
825 825 1  43.106037 47.872974 25.167027
826 826 1  36.552891 45.205002 49.199127
827 827 1  68.649330 66.536179 60.656662
828 828 1  39.479927 66.524544 66.958855
829 829 1  53.960957 25.370941 60.515396
830 830 1  71.972343 50.727024 64.697456
831 831 1  56.065735 54.912167 73.397873
832 832 1  30.704002 63.520142 38.673073
833 833 1  69.445045 31.923643 46.389320
834 834 1  66.669518 51.252010 62.885574
835 835 1  54.944107 70.566872 65.335449
836 836 1  59.057594 30.879122 39.373703
837 837 1  26.050072 44.924911 65.609306
838 838 1  77.146935 54.198643 61.331108
839 839 1  48.218292 71.807503 51.130177
840 840 1  50.628372 66.745026 53.154858
841 841 1  67.782074 71.933472 54.545223
842 842 1  50.892391 63.192165 63.262295
843 843 1  40.661320 53.439285 53.480770
844 844 1  65.848961 51.911816 49.770401
845 845 1  79.263451 53.267532 66.499680
846 846 1  66.671318 51.528248 31.941425
847 847 1  38.021652 42.806541 30.304087
848 848 1  46.524529 61.279797 40.503849
849 849 1  45.599846 48.088291 37.674046
850 850 1  33.315720 60.403160 36.147793
851 851 1  44.291882 36.683697 26.095131
852 852 1  34.841270 37.584126 67.153519
853 853 1  34.843571 59.999332 66.545990
854 854 1  33.574642 48.199963 71.172447
855 855 1  52.456570 69.524391 44.968521
856 856 1  73.686684 47.868885 63.845261
857 857 1  53.126846 44.351944 53.590748
858 858 1  65.225403 52.834217 53.588909
859 859 1  54.872223 70.384277 35.197796
860 860 1  43.437210 64.139900 58.715721
861 861 1  52.836227 49.460052 53.106392
862 862 1  54.344299 62.419689 66.466728
863 863 1  27.178568 41.773708 65.023781
864 864 1  67.068909 63.260212 51.372829
865 865 1  23.617834 45.303738 67.798882
866 866 1  40.942432 42.064144 41.481972
867 867 1  54.568058 71.171021 56.319050
868 868 1  38.161369 61.945229 46.115871
869 869 1  28.407864 55.556984 45.368584
870 870 1  67.134979 69.328270 40.743614
871 871 1  22.477100 53.900269 58.078331
872 872 1  47.071529 54.132401 38.540398
873 873 1  60.359653 69.816605 25.695515
874 874 1  61.045547 52.573608 51.151775
875 875 1  45.609413 48.016682 28.365578
876 876 1  48.226200 53.647480 23.231974
877 877 1  49.162956 75.950188 51.462505
878 878 1  42.121479 26.627972 65.721886
879 879 1  66.753273 48.705254 28.999170
880 880 1  29.517910 45.514145 42.794384
881 881 1  53.774200 47.938332 46.355225
882 882 1  71.362045 49.303944 50.316811
883 883 1  70.547340 57.364639 66.736282
884 884 1  63.990402 52.746746 71.053223
885 885 1  27.449202 66.513939 53.642281
886 886 1  37.987663 30.446522 30.912144
887 887 1  20.341654 40.981617 49.008717
888 888 1  38.994862 52.971535 44.192059
889 889 1  64.631660 36.680698 41.749073
890 890 1  51.208527 49.812523 31.972416
891 891 1  31.306002 54.034832 33.001419
892 892 1  45.669804 66.234421 47.293056
893 893 1  62.194740 65.067093 44.539909
894 894 1  71.062065 58.220917 33.964989
895 895 1  23.953669 37.734489 58.553585
896 896 1  45.481220 61.801323 23.813131
897 897 1  22.254822 47.375828 71.281532
898 898 1  47.098888 30.724056 48.638870
899 899 1  40.124523 59.696060 73.037529
900 900 1  57.394951 50.643158 54.576881
901 901 1  70.063934 37.905434 37.087135
902 902 1  36.057598 46.784447 53.989876
903 903 1  28.457880 66.168678 49.040882
904 904 1  52.596664 46.597832 27.571611
905 905 1  30.988552 37.475910 37.440979
906 906 1  59.488754 46.057831 60.283470
907 907 1  45.428001 38.876514 55.996155
908 908 1  42.490944 42.484360 60.601185
909 909 1  32.651894 46.908657 56.429302
910 910 1  31.503550 66.695007 37.786995
911 911 1  25.209063 50.653057 46.223457
912 912 1  26.764811 48.719757 56.867268
913 913 1  40.884014 61.703106 55.901546
914 914 1  57.351963 71.705803 51.341572
915 915 1  58.247307 49.907936 66.864594
916 916 1  66.882584 68.534073 44.824032
917 917 1  68.420975 54.908443 55.689777
918 918 1  38.677818 41.426849 58.273323
919 919 1  73.189026 35.876408 54.295963
920 920 1  77.128548 49.063644 35.657444
921 921 1  18.932295 44.840096 44.510742
922 922 1  78.444252 53.945282 52.577137
923 923 1  22.168999 64.079674 53.240952
924 924 1  77.762848 69.267403 52.151554
925 925 1  61.793388 68.106865 48.402679
926 926 1  40.500671 55.576939 66.188805
927 927 1  63.169876 68.762955 56.602142
928 928 1  46.525936 56.708923 68.221046
929 929 1  20.955141 51.367912 59.688080
930 930 1  30.627625 40.567623 61.043049
931 931 1  28.797699 39.364807 50.593346
932 932 1  29.396257 43.291943 57.275429
933 933 1  59.760254 40.305313 52.028854
934 934 1  27.243313 43.356590 40.369572
935 935 1  41.505478 30.560732 70.529251
936 936 1  27.823549 47.821472 40.797611
937 937 1  46.843254 45.862160 67.140327
938 938 1  53.718700 73.776794 45.692978
939 939 1  45.110313 71.306961 51.393635
940 940 1  55.999107 72.320648 37.623287
941 941 1  71.167366 44.405857 55.832523
942 942 1  41.648579 75.217117 60.528336
943 943 1  44.413403 29.345724 56.786674
944 944 1  52.351971 79.978394 65.157845
945 945 1  47.203262 64.653954 55.743103
946 946 1  39.234901 67.099930 41.328697
947 947 1  59.796707 54.634064 29.520605
948 948 1  44.078537 42.726631 70.616623
949 949 1  29.489445 62.184124 62.575600
950 950 1  46.036026 53.603214 58.503120
951 951 1  34.270302 50.957291 46.012482
952 952 1  43.344341 47.095798 70.503403
953 953 1  30.447279 53.980606 66.019402
954 954 1  29.652048 45.852718 49.292713
955 955 1  40.913380 40.228657 22.100292
956 956 1  48.897533 43.846352 76.441780
957 957 1  66.895012 63.723415 38.715065
958 958 1  67.492424 57.994923 54.149242
959 959 1  45.846676 22.045410 67.657616
960 960 1  49.722607 26.209295 60.418510
961 961 1  26.265383 35.505867 52.579048
962 962 1  33.712135 45.569946 37.371346
963 963 1  65.386894 67.673347 32.770069
964 964 1  59.326271 65.776932 47.828667
965 965 1  52.240978 48.808392 49.110443
966 966 1  69.270767 45.631824 44.444649
967 967 1  42.900093 31.713392 52.317711
968 968 1  27.906748 52.348347 49.006577
969 969 1  49.555737 73.018784 45.412468
970 970 1  72.053116 40.150433 35.387642
971 971 1  36.740406 49.195427 30.479767
972 972 1  74.232582 45.105865 48.792854
973 973 1  46.761887 38.050541 67.067215
974 974 1  53.463696 62.008114 22.984505
975 975 1  79.492722 46.693359 34.353928
976 976 1  77.110054 67.122635 46.009155
977 977 1  22.269646 52.228123 46.396091
978 978 1  39.915741 48.817379 69.199196
979 979 1  52.584064 30.552279 48.550308
980 980 1  38.887032 43.804585 62.764256
981 981 1  56.796612 41.721172 25.363043
982 982 1  66.705078 62.260738 36.027004
983 983 1  35.114388 39.180706 43.514286
984 984 1  39.344746 55.756134 50.182198
985 985 1  48.184296 33.495052 40.010937
986 986 1  19.578342 46.467224 40.087479
987 987 1  74.320869 69.728821 44.529861
988 988 1  47.372265 65.800644 29.837725
989 989 1  53.114346 74.406204 63.528461
990 990 1  24.853102 68.167824 53.376591
991 991 1  46.661385 37.682472 41.795185
992 992 1  27.109928 60.291000 34.323772
993 993 1  78.096786 50.891071 47.612541
994 994 1  48.091194 59.255070 48.213848
995 995 1  71.874260 53.955696 62.217339
996 996 1  38.247852 36.628143 57.295422
997 997 1  49.661831 39.346706 74.035606
998 998 1  34.285568 60.500858 61.597794
999 999 1  41.937920 54.491734 56.338512
1000 1000 1  37.508846 48.172913 77.405121
1001 1001 1  47.340847 60.672123 61.661087
1002 1002 1  56.465923 59.357548 50.528015
1003 1003 1  47.349899 48.390938 60.536968
1004 1004 1  42.360725 62.547657 69.397102
1005 1005 1  79.838036 48.435532 46.094799
1006 1006 1  57.191620 27.842117 47.282131
1007 1007 1  39.379936 52.635151 47.454784
1008 1008 1  66.768806 58.719482 39.120289
1009 1009 1  52.447567 35.962460 67.665947
1010 1010 1  29.782415 40.114513 32.560493
1011 1011 1  41.005486 66.874046 50.882004
1012 1012 1  45.453152 41.962715 24.237793
1013 1013 1  63.912048 71.643951 36.592583
1014 1014 1  44.574070 44.195175 75.685303
1015 1015 1  48.649872 29.249105 39.809372
1016 1016 1  52.997173 27.011799 54.945663
1017 1017 1  44.788303 30.383764 44.300045
1018 1018 1  35.117817 41.482639 33.297245
1019 1019 1  45.713135 61.194569 34.146091
1020 1020 1  59.549679 60.933025 24.230721
1021 1021 1  55.112926 64.348083 51.798615
1022 1022 1  59.016407 43.810497 68.486931
1023 1023 1  25.974745 39.312660 42.607479
1024 1024 1  47.301048 28.157698 44.642036
1025 1025 1  36.411308 62.671818 65.562584
1026 1026 1  36.162071 58.362473 42.679157
1027 1027 1  52.367428 26.340326 46.300560
1028 1028 1  55.906849 79.082077 57.463226
1029 1029 1  41.812557 59.312908 51.862034
1030 1030 1  80.152931 61.763222 38.334850
1031 1031 1  50.677731 68.163170 48.486813
1032 1032 1  56.451275 35.570423 63.444496
1033 1033 1  71.844933 31.252960 57.980362
1034 1034 1  38.593899 72.029854 38.687645
1035 1035 1  53.039898 67.463364 65.146782
1036 1036 1  64.265572 47.738148 26.668335
1037 1037 1  60.035721 77.737785 53.904457
1038 1038 1  59.636990 26.462944 36.260159
1039 1039 1  52.310318 29.671650 59.449558
1040 1040 1  36.120674 29.097883 65.000153
1041 1041 1  61.369064 39.478123 46.708145
1042 1042 1  34.608204 46.197552 27.726929
1043 1043 1  31.077803 57.681828 39.129017
1044 1044 1  66.565971 70.803246 51.798992
1045 1045 1  59.271488 62.703930 51.962196
1046 1046 1  36.019730 36.358402 32.621628
1047 1047 1  30.857109 36.440247 51.803009
1048 1048 1  73.179207 32.866238 52.809296
1049 1049 1  45.054504 51.287384 47.637047
1050 1050 1  37.066353 30.286764 54.574585
1051 1051 1  53.403214 49.451832 39.099430
1052 1052 1  59.412006 47.937229 25.445324
1053 1053 1  53.227646 25.771467 64.022346
1054 1054 1  27.432180 40.505337 36.142628
1055 1055 1  54.136101 71.603218 31.220850
1056 1056 1  45.428444 69.684448 30.105148
1057 1057 1  45.018730 21.029125 47.173458
1058 1058 1  34.056984 59.085312 32.506710
1059 1059 1  55.505550 48.862030 36.244808
1060 1060 1  52.750057 42.049999 72.882423
1061 1061 1  55.649891 57.677048 34.408157
1062 1062 1  31.454903 44.480579 29.842463
1063 1063 1  55.186993 78.027725 65.965942
1064 1064 1  57.406513 59.948101 41.997654
1065 1065 1  51.054340 75.529556 68.122803
1066 1066 1  62.856190 40.062691 57.358601
1067 1067 1  24.574736 46.827435 39.532883
1068 1068 1  72.531540 69.005959 52.202896
1069 1069 1  70.265617 50.326275 59.617443
1070 1070 1  47.939396 53.139706 68.876984
1071 1071 1  49.046223 37.764751 36.735409
1072 1072 1  41.676464 32.130585 55.425747
1073 1073 1  54.181458 33.870808 65.397285
1074 1074 1  30.449026 63.457958 45.950024
1075 1075 1  42.215405 39.821598 71.162476
1076 1076 1  25.446981 54.925873 32.084370
1077 1077 1  70.517052 54.015526 58.027359
1078 1078 1  78.737404 39.469509 57.224644
1079 1079 1  31.233852 61.233196 66.605484
1080 1080 1  49.514107 32.322105 67.399353
1081 1081 1  43.309479 56.786961 70.109451
1082 1082 1  38.933777 54.104626 23.591454
1083 1083 1  56.140640 76.550735 30.549309
1084 1084 1  50.146275 56.996422 33.569366
1085 1085 1  34.990108 53.022896 26.159138
1086 1086 1  59.725178 54.583290 60.778412
1087 1087 1  56.793789 57.751652 61.804260
1088 1088 1  48.976757 54.642120 75.877861
1089 1089 1  70.175117 61.676651 52.580650
1090 1090 1  35.927757 55.503479 32.584244
1091 1091 1  42.952808 49.906601 54.429344
1092 1092 1  34.932556 66.399574 68.534515
1093 1093 1  75.635323 57.505009 54.699413
1094 1094 1  60.971752 46.235615 30.960094
1095 1095 1  63.214676 48.706314 42.928650
1096 1096 1  32.637863 64.484932 63.539658
1097 1097 1  76.370056 44.106411 55.144669
1098 1098 1  67.800438 39.312767 33.639805
1099 1099 1  23.462454 33.820164 51.703545
1100 1100 1  48.605087 56.618439 58.896538
1101 1101 1  68.122414 51.948837 52.406010
1102 1102 1  55.735691 38.952950 76.606514
1103 1103 1  41.127056 26.405178 57.728260
1104 1104 1  42.126816 54.606167 20.756035
1105 1105 1  64.077187 64.847046 33.427223
1106 1106 1  45.363441 23.485806 50.321362
1107 1107 1  58.299358 47.838577 71.680801
1108 1108 1  67.126381 69.341095 64.598022
1109 1109 1  38.118835 53.447411 75.507820
1110 1110 1  32.027821 66.912018 51.093212
1111 1111 1  33.290829 39.201397 50.203304
1112 1112 1  20.366932 55.016781 36.482796
1113 1113 1  70.154449 56.046703 69.939369
1114 1114 1  56.944859 62.878315 47.983074
1115 1115 1  40.674564 46.103970 53.227074
1116 1116 1  31.522934 62.416409 48.902439
1117 1117 1  35.112663 40.920914 73.860390
1118 1118 1  41.150394 62.754025 48.696175
1119 1119 1  57.419941 38.131172 70.097481
1120 1120 1  33.580681 71.112579 64.406456
1121 1121 1  66.557487 46.241920 37.520111
1122 1122 1  71.902100 41.143288 63.218094
1123 1123 1  81.134476 47.753834 50.017609
1124 1124 1  51.361950 68.247307 30.672899
1125 1125 1  37.426735 52.242725 18.430328
1126 1126 1  70.647163 44.722168 38.516842
1127 1127 1  42.421883 65.801697 46.620640
1128 1128 1  63.139454 71.637222 54.768501
1129 1129 1  54.340511 25.811462 34.072071
1130 1130 1  35.697800 29.427172 43.956993
1131 1131 1  50.260387 72.490250 48.658470
1132 1132 1  49.619678 22.583437 48.449421
1133 1133 1  67.808853 60.755890 63.667828
1134 1134 1  70.147598 40.823174 31.722584
1135 1135 1  46.623512 35.668808 31.481663
1136 1136 1  73.761154 59.122601 47.532063
1137 1137 1  48.423565 25.266783 35.615078
1138 1138 1  41.380653 33.047825 62.839733
1139 1139 1  60.948647 33.712444 28.667265
1140 1140 1  64.012398 71.400169 45.737019
1141 1141 1  49.596851 47.133984 50.338955
1142 1142 1  77.600517 37.457497 32.907291
1143 1143 1  73.794907 57.965832 70.852791
1144 1144 1  43.012840 73.629646 53.880913
1145 1145 1  73.730621 51.060669 46.288635
1146 1146 1  43.505196 53.572575 30.824436
1147 1147 1  39.225235 32.325794 49.644932
1148 1148 1  38.678787 33.678471 58.291595
1149 1149 1  56.952358 54.963310 32.945053
1150 1150 1  43.399231 30.371008 64.755104
1151 1151 1  75.563461 46.473717 34.132381
1152 1152 1  58.262497 34.223434 67.833000
1153 1153 1  80.381195 39.345196 59.978764
1154 1154 1  54.680443 32.260113 51.452713
1155 1155 1  46.197479 74.411461 42.830143
1156 1156 1  25.562977 51.506561 55.521145
1157 1157 1  47.428596 63.720795 38.981747
1158 1158 1  60.543533 22.701286 54.763969
1159 1159 1  68.528320 65.807510 32.567932
1160 1160 1  71.347710 32.394939 41.129532
1161 1161 1  46.842445 29.289204 33.890820
1162 1162 1  51.798031 57.481548 48.904964
1163 1163 1  64.035164 43.918354 48.265182
1164 1164 1  27.418335 64.084061 46.152542
1165 1165 1  48.756615 52.246391 73.787148
1166 1166 1  19.463480 62.559391 52.467407
1167 1167 1  53.241043 60.367409 48.144779
1168 1168 1  42.001549 74.990219 48.414883
1169 1169 1  46.297340 53.744343 65.524879
1170 1170 1  42.556011 57.030533 28.587114
1171 1171 1  59.725647 61.188778 46.007561
1172 1172 1  66.975327 39.798298 58.056850
1173 1173 1  43.522144 29.320780 73.196022
1174 1174 1  52.876205 33.694088 73.426865
1175 1175 1  57.032806 45.839436 31.632309
1176 1176 1  43.806225 34.929718 58.885635
1177 1177 1  53.842739 53.645882 40.962341
1178 1178 1  34.841949 27.715353 54.056877
1179 1179 1  47.413662 40.985298 54.475445
1180 1180 1  42.927998 27.175684 39.377823
1181 1181 1  50.145023 72.833549 39.844429
1182 1182 1  46.644543 78.762703 43.430702
1183 1183 1  48.963840 40.759415 38.803589
1184 1184 1  52.099010 76.605637 34.881519
1185 1185 1  35.378883 67.909431 26.002188
1186 1186 1  38.783298 29.210783 62.752872
1187 1187 1  44.695034 49.323837 63.750645
1188 1188 1  67.205429 42.739674 51.129398
1189 1189 1  58.895245 54.231319 55.367577
1190 1190 1  65.274574 52.875832 45.088295
1191 1191 1  58.893608 49.366779 36.914215
1192 1192 1  48.191071 57.309486 23.321188
1193 1193 1  35.755898 63.158859 42.300396
1194 1194 1  61.004002 46.620434 54.468220
1195 1195 1  27.648226 54.611561 35.641991
1196 1196 1  37.996059 28.095341 58.405045
1197 1197 1  27.182493 57.111134 52.045742
1198 1198 1  35.709023 33.112419 46.217537
1199 1199 1  68.180038 40.155205 43.956959
1200 1200 1  39.765457 38.032703 38.110909
1201 1201 1  38.568253 51.264626 63.005882
1202 1202 1  31.732250 56.679150 59.935387
1203 1203 1  71.494759 45.568867 52.627041
1204 1204 1  50.100147 56.057575 65.777206
1205 1205 1  44.718430 42.374279 64.370773
1206 1206 1  55.440140 62.219086 40.273182
1207 1207 1  48.757607 51.567352 36.790657
1208 1208 1  57.647209 56.818363 58.299442
1209 1209 1  41.661259 50.628227 41.189571
1210 1210 1  77.249763 56.340015 73.003502
1211 1211 1  38.929676 32.896713 28.688066
1212 1212 1  42.045280 30.494255 41.124844
1213 1213 1  40.593071 63.406494 40.206882
1214 1214 1  70.342110 26.770426 50.877567
1215 1215 1  41.942692 52.151562 49.924999
1216 1216 1  53.378994 37.500343 74.950287
1217 1217 1  50.939240 37.382847 63.786308
1218 1218 1  50.965599 41.161873 29.364765
1219 1219 1  41.273182 42.195518 73.986298
1220 1220 1  58.989807 28.586176 60.614567
1221 1221 1  65.753136 56.158886 64.680412
1222 1222 1  43.829586 53.758488 34.732513
1223 1223 1  35.515003 32.173725 65.515198
1224 1224 1  41.840038 52.473957 69.676743
1225 1225 1  71.041092 35.666260 48.737125
1226 1226 1  59.985424 71.286682 64.756004
1227 1227 1  58.940937 55.063950 49.815689
1228 1228 1  46.332008 33.188911 52.842518
1229 1229 1  30.938927 34.881287 43.158718
1230 1230 1  73.753822 30.721148 55.395374
1231 1231 1  67.508110 60.489773 67.610161
1232 1232 1  34.266270 47.833992 59.198795
1233 1233 1  67.543159 55.160610 31.466719
1234 1234 1  34.659412 68.752403 61.711006
1235 1235 1  60.169338 71.417923 37.795776
1236 1236 1  69.992958 69.267601 93.230125
1237 1237 1  53.952049 29.889906 33.119968
1238 1238 1  42.606030 32.428764 30.733677
1239 1239 1  74.584290 46.194668 70.495636
1240 1240 1  62.542828 49.888832 29.937372
1241 1241 1  52.804550 36.924763 35.630676
1242 1242 1  62.774323 60.423096 35.158085
1243 1243 1  24.906815 55.781673 62.325649
1244 1244 1  76.775558 36.107033 61.159332
1245 1245 1  31.178057 62.618122 34.615482
1246 1246 1  68.915665 47.484913 65.043213
1247 1247 1  73.751999 42.663265 45.165833
1248 1248 1  56.418053 55.410011 70.119194
1249 1249 1  35.337467 75.602631 59.531681
1250 1250 1  50.847088 33.376694 49.128559
1251 1251 1  31.903597 51.746216 51.150246
1252 1252 1  77.894119 59.871410 36.379894
1253 1253 1  76.421303 51.751678 50.236992
1254 1254 1  27.882942 43.267170 61.741596
1255 1255 1  73.215958 54.022667 32.832466
1256 1256 1  49.002522 58.154251 69.108032
1257 1257 1  28.545073 48.688740 30.695812
1258 1258 1  57.054794 68.074394 47.661934
1259 1259 1  73.284538 42.236473 50.646812
1260 1260 1  72.000046 62.387978 33.582161
1261 1261 1  38.959232 62.024059 31.152016
1262 1262 1  50.692394 41.241657 59.488846
1263 1263 1  75.607445 33.319427 62.189651
1264 1264 1  60.146656 68.348778 44.342598
1265 1265 1  52.945328 33.063549 34.618488
1266 1266 1  18.175217 51.391975 41.593590
1267 1267 1  82.638687 57.668747 47.544201
1268 1268 1  31.521269 38.808151 70.337616
1269 1269 1  49.660954 81.005402 38.316330
1270 1270 1  74.286003 43.233768 59.263691
1271 1271 1  59.041164 41.909027 33.141445
1272 1272 1  55.841312 28.141829 57.013000
1273 1273 1  39.250908 42.251339 76.899155
1274 1274 1  44.407444 45.296177 23.560987
1275 1275 1  59.190437 67.229927 33.711384
1276 1276 1  53.679050 24.223616 52.293507
1277 1277 1  21.516888 56.152966 45.303547
1278 1278 1  42.452801 65.493713 55.985783
1279 1279 1  36.393215 65.974998 56.838219
1280 1280 1  62.300564 58.632404 46.188274
